date,target_date,actual,forecast,mean_prevailing_pred,horizon
1999-07-01,1999-10-01,0.135777039162148,0.11607759157802346,0.0365488077777096,3m
1999-10-01,2000-01-01,0.0197659265589913,0.012298258673055134,0.0340690048285227,3m
2000-01-01,2000-04-01,-0.0297870443313108,-0.019980479202145355,0.036217957316739914,3m
2000-04-01,2000-07-01,-0.0125143879608987,-0.0166894018626925,0.03526094100550088,3m
2000-07-01,2000-10-01,-0.0843727254615271,-0.05962907467982105,0.03376287351712464,3m
2000-10-01,2001-01-01,-0.129139387896531,-0.08651855569424376,0.034425428147026246,3m
2001-01-01,2001-04-01,0.0537628150675658,0.008025709034963779,0.030540247438485612,3m
2001-04-01,2001-07-01,-0.162343111402758,-0.10360197513637054,0.02634024453449531,3m
2001-07-01,2001-10-01,0.0979668307963848,0.06288826799009756,0.026423454263237136,3m
2001-10-01,2002-01-01,-6.01184089342586e-4,-1.5919047411362352e-4,0.02506795661293788,3m
2002-01-01,2002-04-01,-0.147732071255462,-0.08790941917465615,0.025936771699837748,3m
2002-04-01,2002-07-01,-0.193969127347998,-0.12063332980877513,0.022825319998327605,3m
2002-07-01,2002-10-01,0.0761734629255585,0.06283486818221556,0.01967475506852747,3m
2002-10-01,2003-01-01,-0.0366244636774333,-0.022239556893342245,0.015492007039180992,3m
2003-01-01,2003-04-01,0.138841903149619,0.10204465409800209,0.021166752837795535,3m
2003-04-01,2003-07-01,0.0217823560814222,0.025493453980244215,0.019778160272636444,3m
2003-07-01,2003-10-01,0.110126393127463,0.07548746037333129,0.021177219311759667,3m
2003-10-01,2004-01-01,0.0127697624221039,0.017556154324939576,0.021637433457660435,3m
2004-01-01,2004-04-01,0.0129068199603327,0.010942940645647938,0.023120501964857144,3m
2004-04-01,2004-07-01,-0.02328718084141,-0.006580902500568027,0.022334645182532625,3m
2004-07-01,2004-10-01,0.083728226532539,0.05336126805312614,0.02129219374063958,3m
2004-10-01,2005-01-01,-0.0261915653487068,-0.008965074933350387,0.01934552170042473,3m
2005-01-01,2005-04-01,0.00905601656053738,-0.003552967318776408,0.020539343299407847,3m
2005-04-01,2005-07-01,0.0309758913192287,0.022115902470333286,0.020750007684202577,3m
2005-07-01,2005-10-01,0.0157283933489735,0.015106932250141782,0.020037279304997532,3m
2005-10-01,2006-01-01,0.0366047976550601,0.015786525939773057,0.023167550218067465,3m
2006-01-01,2006-04-01,-0.0192050440162865,-0.009483109022048596,0.022162846578773557,3m
2006-04-01,2006-07-01,0.0503911792116071,0.03196341434792293,0.020643702846161592,3m
2006-07-01,2006-10-01,0.0598934237200804,0.040964880019940246,0.020504940181398257,3m
2006-10-01,2007-01-01,0.00180335077542361,-0.0039740801080428425,0.020611272946873104,3m
2007-01-01,2007-04-01,0.0564326979117082,0.01757664086829856,0.02039853707418333,3m
2007-04-01,2007-07-01,0.0154462731155505,-0.0013289143346551938,0.020972839073222508,3m
2007-07-01,2007-10-01,-0.0389984303439703,-0.03465637898973071,0.021730667436445892,3m
2007-10-01,2008-01-01,-0.104467760727272,-0.06416924314985978,0.021598228716346302,3m
2008-01-01,2008-04-01,-0.0328150241183388,-0.02912809346385508,0.020248687622117963,3m
2008-04-01,2008-07-01,-0.0929722898001186,-0.0767336355234887,0.017907975938995697,3m
2008-07-01,2008-10-01,-0.255643697085795,-0.15880918085538093,0.017403178156794305,3m
2008-10-01,2009-01-01,-0.124053693116942,-0.07371964544933408,0.015545756235496004,3m
2009-01-01,2009-04-01,0.141688589405922,0.09195594714571488,0.01101414227701299,3m
2009-04-01,2009-07-01,0.139631402592975,0.10862150379510696,0.00970237588290736,3m
2009-07-01,2009-10-01,0.0534336970616116,0.03310138418055892,0.012120029676653462,3m
2009-10-01,2010-01-01,0.0475723636228228,0.028882710915456803,0.013769419349241994,3m
2010-01-01,2010-04-01,-0.126268565454283,-0.08124456081585152,0.014784351559320275,3m
2010-04-01,2010-07-01,0.10183245519949,0.07341110670297407,0.014137410640308884,3m
2010-07-01,2010-10-01,0.0971566084455536,0.07222829249361445,0.010627936505252109,3m
2010-10-01,2011-01-01,0.0528017296137241,0.03755023881684296,0.01115388046736305,3m
2011-01-01,2011-04-01,-0.00392221083440559,-0.013253326751239171,0.011897648451201946,3m
2011-04-01,2011-07-01,-0.154642986597331,-0.10686800869398817,0.011996145785198772,3m
2011-07-01,2011-10-01,0.105731661708056,-0.012911519143595163,0.011294236291257588,3m
2011-10-01,2012-01-01,0.113298866160127,-0.013173283172406236,0.008307388870966522,3m
2012-01-01,2012-04-01,-0.0334323337226804,-0.022475943937942312,0.008821845585727397,3m
2012-04-01,2012-07-01,0.0560366080272937,-0.0328935257940186,0.010345625441418376,3m
2012-07-01,2012-10-01,-0.0101017302093818,-0.027670862209783053,0.007184685492085235,3m
2012-10-01,2013-01-01,0.0955530097108175,-0.03316940176823171,0.006987814035283033,3m
2013-01-01,2013-04-01,0.0233613838707998,-0.011404015327099566,0.006417042661529341,3m
2013-04-01,2013-07-01,0.0457950405816571,-0.035781757288254626,0.005894328965317049,3m
2013-07-01,2013-10-01,0.0945827723307917,-0.008166961472261683,0.005805180744221154,3m
2013-10-01,2014-01-01,0.0128902260531652,-0.03148592448890397,0.008380817287527789,3m
2014-01-01,2014-04-01,0.0458728278011933,-0.016380954475616227,0.006798513372467718,3m
2014-04-01,2014-07-01,0.00613349089529631,-0.014701080632116859,0.006256078120338173,3m
2014-07-01,2014-10-01,0.0429765554086773,-0.02711754858563116,0.005937915418911708,3m
2014-10-01,2015-01-01,0.00435685239797593,-0.023192582754316172,0.007170337947390184,3m
2015-01-01,2015-04-01,-0.00231410706028365,-0.028378182502894145,0.005623663218165672,3m
2015-04-01,2015-07-01,-0.0718737789167023,-0.030879671446497697,0.0053668453154820835,3m
2015-07-01,2015-10-01,0.0625384628158084,-0.01677132768489169,0.005824727603332536,3m
2015-10-01,2016-01-01,0.00770047240629086,-0.02549445635271592,0.004835404420735809,3m
2016-01-01,2016-04-01,0.0188145789425832,-0.02744547491982079,0.007283924225358067,3m
2016-04-01,2016-07-01,0.0325352743822472,-0.011801607039007128,0.009564588563738432,3m
2016-07-01,2016-10-01,0.0320237934125397,-0.005727903994712024,0.008982117961655389,3m
2016-10-01,2017-01-01,0.0538600774883161,0.0030796474554084683,0.01223009105807214,3m
2017-01-01,2017-04-01,0.0253621174589004,0.0076460582207931935,0.011131040435008056,3m
2017-04-01,2017-07-01,0.0388293405568304,0.003783609611452761,0.012038728127969037,3m
2017-07-01,2017-10-01,0.0594247156630086,-0.008911222766703135,0.014923631273208409,3m
2017-10-01,2018-01-01,-0.0123212508234831,0.001287503075300388,0.01880360573828888,3m
2018-01-01,2018-04-01,0.0289240276465683,-0.002859414343337004,0.018524459950579716,3m
2018-04-01,2018-07-01,0.0694874083603157,9.283851790032824e-5,0.018929513498145555,3m
2018-07-01,2018-10-01,-0.150492859414441,-0.020855740125118986,0.01709754890642804,3m
2018-10-01,2019-01-01,0.12280325507687,-0.01821915841984531,0.017892633111076268,3m
2019-01-01,2019-04-01,0.0371778050986725,-0.009629799984920058,0.013548978902044534,3m
2019-04-01,2019-07-01,0.011820693523108,-0.033225294141687074,0.015382870446290636,3m
2019-07-01,2019-10-01,0.0818948645100836,-0.02185903960479664,0.015787386865262966,3m
2019-10-01,2020-01-01,-0.22315671509495,-0.030904527110494233,0.0163725181046716,3m
2020-01-01,2020-04-01,0.181928767472,-0.019512770583779825,0.016341962070964007,3m
